-0.529593825340271,-0.07740774750709534,-0.05427980422973633
-1.0409393310546875,-0.19384156167507172,-0.08886444568634033
-1.6012870073318481,-0.33825206756591797,-0.12731659412384033
-2.104987621307373,-0.46996599435806274,-0.11998426914215088
-2.59173583984375,-0.6083319187164307,-0.13442277908325195
-3.131540536880493,-0.7525849342346191,-0.15087592601776123
-3.675246238708496,-0.9101056456565857,-0.16245925426483154
-4.2344489097595215,-1.0313136577606201,-0.19182920455932617
-4.808457851409912,-1.1470532417297363,-0.2003788948059082
-5.323453903198242,-1.2375425100326538,-0.2279191017150879
-5.918804168701172,-1.3500428199768066,-0.26234960556030273
-6.417764663696289,-1.4163824319839478,-0.2906724214553833
-6.950018882751465,-1.4918568134307861,-0.2768242359161377
-7.445486068725586,-1.5648436546325684,-0.28082895278930664
-8.027685165405273,-1.5842329263687134,-0.29232239723205566
-8.547333717346191,-1.6460593938827515,-0.29435503482818604
-9.075164794921875,-1.6557940244674683,-0.3094700574874878
-9.607719421386719,-1.6752535104751587,-0.32155323028564453
-10.119232177734375,-1.7346879243850708,-0.3517341613769531
-10.634682655334473,-1.7449700832366943,-0.35094010829925537
-11.200658798217773,-1.7956150770187378,-0.37002265453338623
-11.767444610595703,-1.850266456604004,-0.38532352447509766
-12.337005615234375,-1.9070062637329102,-0.4048802852630615
-12.908478736877441,-1.9874415397644043,-0.4298222064971924
-13.456842422485352,-2.1095821857452393,-0.46290647983551025
-14.00028133392334,-2.2328732013702393,-0.5139060020446777
-14.588669776916504,-2.352792263031006,-0.5572377443313599
-15.190711975097656,-2.523171901702881,-0.5756726264953613
-15.80805778503418,-2.6881051063537598,-0.6115676164627075
-16.381166458129883,-2.871403694152832,-0.6206563711166382
-16.886552810668945,-3.0477938652038574,-0.649006724357605
-17.383888244628906,-3.1983652114868164,-0.6844444274902344
-17.882171630859375,-3.3277249336242676,-0.67584228515625
-18.40642738342285,-3.4546608924865723,-0.7075859308242798
-18.894025802612305,-3.5766103267669678,-0.7175705432891846
-19.426607131958008,-3.704453229904175,-0.713614821434021
-19.944852828979492,-3.837419033050537,-0.742377519607544
-20.457223892211914,-3.972034454345703,-0.7428892850875854
-20.953880310058594,-4.068295955657959,-0.7512744665145874
-21.445119857788086,-4.181331634521484,-0.7560697793960571
-21.95769500732422,-4.290802001953125,-0.7761582136154175
-22.474956512451172,-4.404716968536377,-0.7721265554428101
-21.985807418823242,-4.298275947570801,-0.7907079458236694
-22.486289978027344,-4.405755996704102,-0.7787590026855469
-22.999927520751953,-4.480830192565918,-0.7356752157211304
-23.566566467285156,-4.627964019775391,-0.8216080665588379
-24.114360809326172,-4.771870136260986,-0.8000035285949707
-24.684886932373047,-4.852959632873535,-0.8550624847412109
-25.21965980529785,-4.960356712341309,-0.8630995750427246
-25.76494026184082,-5.040579795837402,-0.8773238658905029
-26.28466033935547,-5.136976718902588,-0.8865064382553101
-26.806381225585938,-5.23331880569458,-0.9159049987792969
-27.319395065307617,-5.340187072753906,-0.9356257915496826
-27.89436149597168,-5.446902751922607,-0.9250420331954956
-28.414094924926758,-5.555628299713135,-0.9475510120391846
-28.95488166809082,-5.648440361022949,-0.9596055746078491
-29.44934844970703,-5.740259647369385,-0.963646650314331
-29.98623275756836,-5.840434551239014,-1.0015008449554443
-30.496694564819336,-5.907620429992676,-0.9746760129928589
-30.978759765625,-6.045875072479248,-1.0142556428909302
-31.516273498535156,-6.091826438903809,-1.0280393362045288
-32.10882568359375,-6.224401473999023,-1.0160627365112305
-32.6770133972168,-6.3351640701293945,-1.0552618503570557
-33.18597412109375,-6.418867588043213,-1.0748937129974365
-33.69797897338867,-6.4817657470703125,-1.0733674764633179
-34.20514678955078,-6.588286876678467,-1.0974628925323486
-34.718814849853516,-6.708993911743164,-1.108231544494629
-35.233394622802734,-6.804159641265869,-1.1165159940719604
-35.769020080566406,-6.915416240692139,-1.134244680404663
-36.288787841796875,-7.020941257476807,-1.147089958190918
-36.782325744628906,-7.139482498168945,-1.192159652709961
-37.291343688964844,-7.256892681121826,-1.1905038356781006
-37.78586196899414,-7.362279891967773,-1.2071627378463745
-38.34091567993164,-7.495428562164307,-1.2231431007385254
-38.85608673095703,-7.629615783691406,-1.2311756610870361
-39.35429763793945,-7.764823913574219,-1.2525763511657715
-39.86520767211914,-7.880023956298828,-1.257444143295288
-40.35076141357422,-8.012429237365723,-1.285758376121521
-40.9163703918457,-8.17673397064209,-1.2785992622375488
-41.44618606567383,-8.312920570373535,-1.3369593620300293
-41.96284484863281,-8.447566986083984,-1.3364627361297607
-42.47303771972656,-8.562901496887207,-1.3583195209503174
-42.9945182800293,-8.717536926269531,-1.3753668069839478
-43.56855392456055,-8.84531021118164,-1.3853611946105957
-44.1142463684082,-8.902595520019531,-1.4124952554702759
-44.66924285888672,-8.97473430633545,-1.4399946928024292
-45.24348068237305,-8.987690925598145,-1.442453384399414
-45.77022933959961,-8.943443298339844,-1.4320634603500366
-46.33654022216797,-8.891545295715332,-1.4774181842803955
-46.85295867919922,-8.858186721801758,-1.479517936706543
-47.415157318115234,-8.791314125061035,-1.467698335647583
-47.9171142578125,-8.744267463684082,-1.496145486831665
-48.44789505004883,-8.731993675231934,-1.4999058246612549
-49.03335189819336,-8.738191604614258,-1.5295032262802124
-49.60205841064453,-8.797090530395508,-1.5417242050170898
-50.11743927001953,-8.88293743133545,-1.5562824010849
-50.6679573059082,-8.989758491516113,-1.582062840461731
-51.167423248291016,-9.047447204589844,-1.585687279701233
-51.655208587646484,-9.167146682739258,-1.6131587028503418
-52.144325256347656,-9.280789375305176,-1.6348878145217896
-52.63569641113281,-9.412854194641113,-1.646960973739624
-53.151363372802734,-9.561275482177734,-1.6646111011505127
-53.66337585449219,-9.692127227783203,-1.690278172492981
-54.1915168762207,-9.830315589904785,-1.7060619592666626
-54.70733642578125,-9.958412170410156,-1.720455288887024
-55.260372161865234,-10.14200210571289,-1.746153473854065
-55.855472564697266,-10.313053131103516,-1.7814829349517822
-56.384212493896484,-10.497786521911621,-1.8165186643600464
-56.971046447753906,-10.683670997619629,-1.8343119621276855
-57.46107482910156,-10.843000411987305,-1.8854715824127197
-58.04410171508789,-11.037362098693848,-1.8924208879470825
-58.51221466064453,-11.227190017700195,-1.9313929080963135
-59.076507568359375,-11.445764541625977,-1.8963185548782349
-59.57497787475586,-11.660723686218262,-1.9198265075683594
-60.07548904418945,-11.918926239013672,-1.964012622833252
-60.55423355102539,-12.11546802520752,-1.936072826385498
-61.049644470214844,-12.308517456054688,-1.965825080871582
-61.52867889404297,-12.578047752380371,-1.9735612869262695
-61.94486999511719,-12.944700241088867,-2.031399726867676
-62.3111686706543,-13.35576343536377,-2.034010410308838
-62.60429763793945,-13.771527290344238,-2.060704231262207
-62.900699615478516,-14.226348876953125,-2.08282208442688
-63.102813720703125,-14.690752983093262,-2.1145005226135254
-63.26575469970703,-15.211535453796387,-2.1575989723205566
-63.37228012084961,-15.720166206359863,-2.1778059005737305
-63.42538833618164,-16.234411239624023,-2.1880688667297363
-63.48093795776367,-16.739395141601562,-2.222510576248169
-63.593177795410156,-17.30375099182129,-2.242762327194214
-63.766170501708984,-17.80093765258789,-2.276472806930542
-63.97018051147461,-18.306251525878906,-2.30776309967041
-64.2838134765625,-18.700374603271484,-2.3140149116516113
-64.73172760009766,-19.012027740478516,-2.3452565670013428
-65.25231170654297,-19.166934967041016,-2.3507819175720215
-65.82357025146484,-19.18636703491211,-2.363508939743042
-66.39271545410156,-19.17996597290039,-2.38065242767334
-66.95732879638672,-19.008607864379883,-2.4020659923553467
-67.43392181396484,-18.740930557250977,-2.3956265449523926
-67.81781005859375,-18.39605712890625,-2.403379440307617
-68.12454986572266,-17.985187530517578,-2.4077885150909424
-68.41864776611328,-17.519283294677734,-2.4073755741119385
-68.65523529052734,-17.009950637817383,-2.4044721126556396
-68.82855224609375,-16.5080509185791,-2.363131523132324
-69.04905700683594,-16.024274826049805,-2.348642110824585
-69.34778594970703,-15.6054105758667,-2.3355610370635986
-69.79486846923828,-15.243972778320312,-2.3402233123779297
-70.25572967529297,-15.046300888061523,-2.344697952270508
-70.74353790283203,-14.870097160339355,-2.379988670349121
-71.30559539794922,-14.766901969909668,-2.370931386947632
-71.88583374023438,-14.662944793701172,-2.3703629970550537
-72.40699768066406,-14.606206893920898,-2.3869171142578125
-72.9142837524414,-14.543283462524414,-2.402536630630493
-73.41502380371094,-14.501108169555664,-2.4295692443847656
-73.93934631347656,-14.425037384033203,-2.4082260131835938
-74.44923400878906,-14.388242721557617,-2.4190526008605957
-74.95401000976562,-14.339150428771973,-2.4511666297912598
-75.49618530273438,-14.311661720275879,-2.485774517059326
-76.02371215820312,-14.290730476379395,-2.4968984127044678
-76.58909606933594,-14.272346496582031,-2.489694595336914
-77.13179016113281,-14.21164321899414,-2.5147705078125
-77.6808090209961,-14.172883987426758,-2.541658878326416
-78.22013092041016,-14.111401557922363,-2.5645365715026855
-78.73123168945312,-14.071236610412598,-2.5691328048706055
